dataset,mask_ratio,seed,method,pcc,rmse,mae,n_train,n_test,pcc_reference,rmse_reference,mae_reference,delta_pcc,delta_rmse,delta_mae
ERKAUC30,0.15,7,mfmr_base,0.6640025411623973,0.75862670597451,0.5012972951096295,12357,2181,0.6640894734028552,0.7488699417557415,0.4770700266988524,-8.693224045785986e-05,0.009756764218768477,0.024227268410777103
ERKAUC30,0.15,8,original_mclrp,0.6313593517661255,0.9276799101815932,0.6626961624516556,12357,2181,0.6627124283357643,0.901538096131388,0.6528504966922015,-0.031353076569638816,0.026141814050205214,0.009845665759454114
ERKAUC30,0.15,8,mfmr_base,0.6599603818058124,0.7341976098311086,0.5097686863464425,12357,2181,0.6916314903728715,0.6938523910354507,0.492383235253482,-0.031671108567059125,0.04034521879565789,0.01738545109296047
ERKAUC30,0.15,9,original_mclrp,0.6038061888080565,0.974538591572604,0.675663888321802,12357,2181,0.6313347571909708,0.9349186751938344,0.6722616232968058,-0.027528568382914287,0.039619916378769604,0.003402265024996187
ERKAUC30,0.15,9,mfmr_base,0.644009952410084,0.7845449678362109,0.5235125884477078,12357,2181,0.6736719963209972,0.7332301033295844,0.505705523326299,-0.029662043910913205,0.05131486450662648,0.017807065121408727
ERKAUC30,0.2,0,original_mclrp,0.5920079903367765,0.9232490718958576,0.6712310865232408,11630,2908,0.6510883268394686,0.8752011165736167,0.6471517196911213,-0.059080336502692066,0.04804795532224093,0.02407936683211953
ERKAUC30,0.2,0,mfmr_base,0.6372249516407023,0.7553488284667133,0.5335104112723976,11630,2908,0.6767840371981341,0.6963744352685036,0.4830539193250331,-0.03955908555743182,0.05897439319820963,0.05045649194736451
ERKAUC30,0.2,1,original_mclrp,0.6145681073634914,0.9572772295972238,0.6745353645435003,11630,2908,0.629387732032831,0.9540626585624596,0.6533813954276756,-0.014819624669339615,0.003214571034764191,0.021153969115824678
ERKAUC30,0.2,1,mfmr_base,0.6545456926394477,0.758006544176062,0.5275140779092388,11630,2908,0.6690783322347356,0.746101112250653,0.5140315412293589,-0.014532639595287833,0.011905431925408938,0.013482536679879864
ERKAUC30,0.2,2,original_mclrp,0.6220722804411924,0.9069628513872372,0.644095433174962,11630,2908,0.6641197059893822,0.9157811820529314,0.6446749619088985,-0.04204742554818974,-0.008818330665694152,-0.0005795287339365185
ERKAUC30,0.2,2,mfmr_base,0.6375231109751649,0.7517918758478328,0.5189349937760396,11630,2908,0.6909857143155615,0.7088639700940563,0.4864667753300353,-0.05346260334039665,0.042927905753776474,0.03246821844600428
ERKAUC30,0.2,3,original_mclrp,0.5938933073455157,0.921645891006312,0.6607938278805584,11630,2908,0.6517715851395696,0.9330329004245574,0.6578359968430819,-0.057878277794053856,-0.011387009418245442,0.0029578310374764882
ERKAUC30,0.2,3,mfmr_base,0.6229943181627917,0.7681357694621682,0.5297019562969313,11630,2908,0.6923539580781966,0.7135124142906222,0.4978423733570458,-0.06935963991540484,0.05462335517154604,0.0318595829398855
ERKAUC30,0.2,4,original_mclrp,0.567736460270372,0.935896705555746,0.6646870951891798,11630,2908,0.6105829073612289,0.9145406784005914,0.6529694756475378,-0.04284644709085694,0.02135602715515461,0.011717619541641966
ERKAUC30,0.2,4,mfmr_base,0.606340541586583,0.7898954473474434,0.5397444061519088,11630,2908,0.6488802553136507,0.7362853362379962,0.5016618933913136,-0.04253971372706766,0.053610111109447245,0.038082512760595155
ERKAUC30,0.2,5,original_mclrp,0.6069136530471512,0.9471938231026452,0.6638902716879945,11630,2908,0.6420634816328965,0.9742124498376514,0.6705869960116072,-0.035149828585745335,-0.027018626735006213,-0.0066967243236126794
ERKAUC30,0.2,5,mfmr_base,0.6162106939481492,0.7886516629928936,0.5398936707841824,11630,2908,0.6561052282789542,0.7750636363033141,0.5061332621236387,-0.03989453433080503,0.01358802668957948,0.03376040866054364
ERKAUC30,0.2,6,original_mclrp,0.6090998126949727,0.922244565669773,0.6540419412631014,11630,2908,0.6548728295729653,0.916834661144361,0.6504350126857161,-0.04577301687799262,0.005409904525412013,0.0036069285773853155
ERKAUC30,0.2,6,mfmr_base,0.6439923450285705,0.7434182082402976,0.5209882342340635,11630,2908,0.7015792791812042,0.6904485549699321,0.4839487370727148,-0.05758693415263372,0.05296965327036551,0.03703949716134869
ERKAUC30,0.2,7,original_mclrp,0.6035158427778786,0.9826055018510608,0.6938873750349698,11630,2908,0.6195655702743585,0.9559591338090684,0.6582133162300546,-0.016049727496479926,0.026646368041992385,0.03567405880491514
ERKAUC30,0.2,7,mfmr_base,0.6398644654605229,0.788033946642017,0.5305360764615707,11630,2908,0.6640894734028552,0.7488699417557415,0.4770700266988524,-0.02422500794233229,0.03916400488627547,0.05346604976271835
ERKAUC30,0.2,8,original_mclrp,0.6080424740125214,0.9248696537388684,0.6663249436009787,11630,2908,0.6627124283357643,0.901538096131388,0.6528504966922015,-0.05466995432324284,0.023331557607480402,0.013474446908777193
ERKAUC30,0.2,8,mfmr_base,0.6287607310010674,0.7643764616144442,0.5365759340136549,11630,2908,0.6916314903728715,0.6938523910354507,0.492383235253482,-0.06287075937180409,0.07052407057899346,0.0441926987601729
ERKAUC30,0.2,9,original_mclrp,0.5901452383673603,0.9595135645731336,0.6712110957095428,11630,2908,0.6313347571909708,0.9349186751938344,0.6722616232968058,-0.04118951882361044,0.024594889379299212,-0.0010505275872629838
ERKAUC30,0.2,9,mfmr_base,0.6185149105307646,0.7960834173168133,0.5369886926680499,11630,2908,0.6736719963209972,0.7332301033295844,0.505705523326299,-0.055157085790232596,0.06285331398722893,0.031283169341750905
ERKAUC30,0.25,0,original_mclrp,0.5620615823534071,0.9476225577522938,0.6843440012012144,10904,3634,0.6510883268394686,0.8752011165736167,0.6471517196911213,-0.08902674448606152,0.0724214411786771,0.03719228151009313
ERKAUC30,0.25,0,mfmr_base,0.6144455126991302,0.7863284488234287,0.5497109259653628,10904,3634,0.6767840371981341,0.6963744352685036,0.4830539193250331,-0.0623385244990039,0.08995401355492505,0.06665700664032964
ERKAUC30,0.25,1,original_mclrp,0.6044774389988032,0.9579380030186238,0.6798187140266924,10904,3634,0.629387732032831,0.9540626585624596,0.6533813954276756,-0.02491029303402781,0.0038753444561641093,0.026437318599016768
ERKAUC30,0.25,1,mfmr_base,0.6478604563136104,0.7635529948164481,0.5407343658324515,10904,3634,0.6690783322347356,0.746101112250653,0.5140315412293589,-0.021217875921125118,0.017451882565795107,0.02670282460309259
ERKAUC30,0.25,2,original_mclrp,0.583026807849244,0.910393604700328,0.6467715893184837,10904,3634,0.6641197059893822,0.9157811820529314,0.6446749619088985,-0.0810928981401382,-0.005387577352603312,0.002096627409585161
ERKAUC30,0.25,2,mfmr_base,0.6129686522239042,0.7676728837518609,0.5351641827044651,10904,3634,0.6909857143155615,0.7088639700940563,0.4864667753300353,-0.07801706209165737,0.05880891365780461,0.04869740737442979
ERKAUC30,0.25,3,original_mclrp,0.5592138591795472,0.9517656888008388,0.67292884345564,10904,3634,0.6517715851395696,0.9330329004245574,0.6578359968430819,-0.09255772596002232,0.01873278837628134,0.015092846612558053
ERKAUC30,0.25,3,mfmr_base,0.6044295046494651,0.7990505792496365,0.5423390044211727,10904,3634,0.6923539580781966,0.7135124142906222,0.4978423733570458,-0.08792445342873145,0.08553816495901434,0.04449663106412688
ERKAUC30,0.25,4,original_mclrp,0.5574927706127895,0.9518183772032566,0.6762123980761031,10904,3634,0.6105829073612289,0.9145406784005914,0.6529694756475378,-0.05309013674843943,0.03727769880266518,0.023242922428565294
ERKAUC30,0.25,4,mfmr_base,0.6008143216554085,0.8050768069998633,0.5476338214264802,10904,3634,0.6488802553136507,0.7362853362379962,0.5016618933913136,-0.04806593365824219,0.06879147076186709,0.04597192803516659
ERKAUC30,0.25,5,original_mclrp,0.5863744679498042,0.9461158806336336,0.6668217399231122,10904,3634,0.6420634816328965,0.9742124498376514,0.6705869960116072,-0.055689013683092314,-0.02809656920401782,-0.0037652560884949837
ERKAUC30,0.25,5,mfmr_base,0.5988437739025699,0.7976935594886303,0.5459014551877314,10904,3634,0.6561052282789542,0.7750636363033141,0.5061332621236387,-0.0572614543763843,0.022629923185316203,0.03976819306409263
ERKAUC30,0.25,6,original_mclrp,0.5970328800227743,0.9464110030726834,0.6638476626771712,10904,3634,0.6548728295729653,0.916834661144361,0.6504350126857161,-0.057839949550191005,0.02957634192832248,0.013412649991455083
ERKAUC30,0.25,6,mfmr_base,0.6498417634192476,0.7529313086228416,0.5250169928292159,10904,3634,0.7015792791812042,0.6904485549699321,0.4839487370727148,-0.05173751576195662,0.06248275365290956,0.04106825575650108
ERKAUC30,0.25,7,original_mclrp,0.5812978979109472,0.989282644949364,0.7021445520919024,10904,3634,0.6195655702743585,0.9559591338090684,0.6582133162300546,-0.03826767236341133,0.033323511140295636,0.04393123586184777
ERKAUC30,0.25,7,mfmr_base,0.6295758129624159,0.7988662188794835,0.5431708242168314,10904,3634,0.6640894734028552,0.7488699417557415,0.4770700266988524,-0.03451366044043924,0.049996277123741995,0.06610079751797898
ERKAUC30,0.25,8,original_mclrp,0.5884894721069966,0.921502193105575,0.6674964875176088,10904,3634,0.6627124283357643,0.901538096131388,0.6528504966922015,-0.07422295622876762,0.019964096974186996,0.014645990825407296
ERKAUC30,0.25,8,mfmr_base,0.6256176433430397,0.7641685731752265,0.5442847966277179,10904,3634,0.6916314903728715,0.6938523910354507,0.492383235253482,-0.06601384702983182,0.07031618213977575,0.051901561374235905
ERKAUC30,0.25,9,original_mclrp,0.5771816728754879,0.9555955622511484,0.6707255619712178,10904,3634,0.6313347571909708,0.9349186751938344,0.6722616232968058,-0.054153084315482825,0.020676887057313964,-0.001536061325588034
ERKAUC30,0.25,9,mfmr_base,0.6023290490752221,0.8046188705185922,0.5430446617641582,10904,3634,0.6736719963209972,0.7332301033295844,0.505705523326299,-0.07134294724577506,0.07138876718900777,0.03733913843785919
ERKAUC30,0.3,0,original_mclrp,0.5466593717428215,0.9545216584911732,0.6859864324273611,10177,4361,0.6510883268394686,0.8752011165736167,0.6471517196911213,-0.10442895509664707,0.07932054191755655,0.03883471273623984
ERKAUC30,0.3,0,mfmr_base,0.605247396095007,0.7955782826613569,0.5557051115972215,10177,4361,0.6767840371981341,0.6963744352685036,0.4830539193250331,-0.07153664110312707,0.09920384739285326,0.07265119227218836
ERKAUC30,0.3,1,original_mclrp,0.5652598748587071,0.976903071565146,0.6826538900194182,10177,4361,0.629387732032831,0.9540626585624596,0.6533813954276756,-0.06412785717412395,0.022840413002686355,0.029272494591742637
ERKAUC30,0.3,1,mfmr_base,0.6261309554883548,0.7900805488395612,0.5443903812268092,10177,4361,0.6690783322347356,0.746101112250653,0.5140315412293589,-0.04294737674638072,0.04397943658890824,0.03035883999745026
ERKAUC30,0.3,2,original_mclrp,0.5511683664279065,0.9537612860760142,0.6632475863865444,10177,4361,0.6641197059893822,0.9157811820529314,0.6446749619088985,-0.11295133956147574,0.03798010402308283,0.01857262447764585
ERKAUC30,0.3,2,mfmr_base,0.589498691180918,0.8074770784088383,0.5496563792080383,10177,4361,0.6909857143155615,0.7088639700940563,0.4864667753300353,-0.10148702313464353,0.09861310831478198,0.06318960387800304
ERKAUC30,0.3,3,original_mclrp,0.5360776337661146,0.9585300129144134,0.6745698171430603,10177,4361,0.6517715851395696,0.9330329004245574,0.6578359968430819,-0.11569395137345495,0.025497112489855978,0.016733820299978386
ERKAUC30,0.3,3,mfmr_base,0.5970848356743633,0.8021617881230774,0.5422290780660043,10177,4361,0.6923539580781966,0.7135124142906222,0.4978423733570458,-0.09526912240383323,0.08864937383245519,0.0443867047089585
ERKAUC30,0.3,4,original_mclrp,0.5349217894276105,0.9632388307884628,0.6773419188834885,10177,4361,0.6105829073612289,0.9145406784005914,0.6529694756475378,-0.0756611179336184,0.04869815238787145,0.02437244323595067
ERKAUC30,0.3,4,mfmr_base,0.5875384945678435,0.8176830524536196,0.5571816703446297,10177,4361,0.6488802553136507,0.7362853362379962,0.5016618933913136,-0.06134176074580722,0.08139771621562342,0.05551977695331611
ERKAUC30,0.3,5,original_mclrp,0.5556730621818533,0.939338055840385,0.6631922732029838,10177,4361,0.6420634816328965,0.9742124498376514,0.6705869960116072,-0.0863904194510432,-0.03487439399726644,-0.007394722808623411
ERKAUC30,0.3,5,mfmr_base,0.589810268361053,0.7955512280012658,0.5440311708869944,10177,4361,0.6561052282789542,0.7750636363033141,0.5061332621236387,-0.06629495991790124,0.020487591697951668,0.03789790876335564
ERKAUC30,0.3,6,original_mclrp,0.5676829700376802,0.9423811870497232,0.6595042017680975,10177,4361,0.6548728295729653,0.916834661144361,0.6504350126857161,-0.08718985953528513,0.025546525905362216,0.009069189082381413
ERKAUC30,0.3,6,mfmr_base,0.6268546928661368,0.7669979343716614,0.5297240758495532,10177,4361,0.7015792791812042,0.6904485549699321,0.4839487370727148,-0.0747245863150674,0.07654937940172934,0.04577533877683837
ERKAUC30,0.3,7,original_mclrp,0.5568492470453166,0.982176588378306,0.6962317208152113,10177,4361,0.6195655702743585,0.9559591338090684,0.6582133162300546,-0.06271632322904197,0.02621745456923763,0.038018404585156707
ERKAUC30,0.3,7,mfmr_base,0.6154866191068359,0.803449820283568,0.5454616669239337,10177,4361,0.6640894734028552,0.7488699417557415,0.4770700266988524,-0.04860285429601929,0.05457987852782653,0.06839164022508132
ERKAUC30,0.3,8,original_mclrp,0.5604472376418688,0.9376863652674478,0.6707373648984643,10177,4361,0.6627124283357643,0.901538096131388,0.6528504966922015,-0.1022651906938955,0.03614826913605973,0.01788686820626273
ERKAUC30,0.3,8,mfmr_base,0.6119011577356294,0.7788053452898518,0.5449949617751649,10177,4361,0.6916314903728715,0.6938523910354507,0.492383235253482,-0.07973033263724216,0.08495295425440108,0.052611726521682944
ERKAUC30,0.3,9,original_mclrp,0.5616642151641394,0.9603567232996044,0.6749529575574134,10177,4361,0.6313347571909708,0.9349186751938344,0.6722616232968058,-0.06967054202683132,0.025438048105769995,0.0026913342606075252
ERKAUC30,0.3,9,mfmr_base,0.6052842852131352,0.7987987567161323,0.5385051880328828,10177,4361,0.6736719963209972,0.7332301033295844,0.505705523326299,-0.06838771110786201,0.06556865338654794,0.0327996647065838
ERKIC50,0.1,0,original_mclrp,0.5976608345565002,1.0001512869423557,0.7602887036594184,13899,1544,0.5976608345565002,1.0001512869423557,0.7602887036594184,0.0,0.0,0.0
ERKIC50,0.1,0,mfmr_base,0.6392029293227952,0.8046002358354674,0.597639666247765,13899,1544,0.6392029293227952,0.8046002358354674,0.597639666247765,0.0,0.0,0.0
ERKIC50,0.1,1,original_mclrp,0.6211232266766615,0.9574995735654084,0.7428847966592879,13899,1544,0.6211232266766615,0.9574995735654084,0.7428847966592879,0.0,0.0,0.0
ERKIC50,0.1,1,mfmr_base,0.6442702207770401,0.7702126736081089,0.5845383329509071,13899,1544,0.6442702207770401,0.7702126736081089,0.5845383329509071,0.0,0.0,0.0
ERKIC50,0.1,2,original_mclrp,0.5736256070250695,0.9872696356436,0.7518446583194406,13899,1544,0.5736256070250695,0.9872696356436,0.7518446583194406,0.0,0.0,0.0
ERKIC50,0.1,2,mfmr_base,0.6300462318962924,0.8009829635653747,0.5928253699412804,13899,1544,0.6300462318962924,0.8009829635653747,0.5928253699412804,0.0,0.0,0.0
ERKIC50,0.1,3,original_mclrp,0.6212196237911234,0.9475522107670892,0.7491811678093491,13899,1544,0.6212196237911234,0.9475522107670892,0.7491811678093491,0.0,0.0,0.0
ERKIC50,0.1,3,mfmr_base,0.6535486803013778,0.7551750197535912,0.5802115983038072,13899,1544,0.6535486803013778,0.7551750197535912,0.5802115983038072,0.0,0.0,0.0
ERKIC50,0.1,4,original_mclrp,0.5940480705229649,0.931604207470135,0.7323498981635453,13899,1544,0.5940480705229649,0.931604207470135,0.7323498981635453,0.0,0.0,0.0
ERKIC50,0.1,4,mfmr_base,0.6495814463443301,0.743770963713921,0.5619277161085894,13899,1544,0.6495814463443301,0.743770963713921,0.5619277161085894,0.0,0.0,0.0
ERKIC50,0.1,5,original_mclrp,0.6222334353375265,0.922581294316478,0.7358034705469911,13899,1544,0.6222334353375265,0.922581294316478,0.7358034705469911,0.0,0.0,0.0
ERKIC50,0.1,5,mfmr_base,0.642256443638661,0.7492057407053518,0.5689860662299756,13899,1544,0.642256443638661,0.7492057407053518,0.5689860662299756,0.0,0.0,0.0
ERKIC50,0.1,6,original_mclrp,0.6037497938610022,0.9695842591467246,0.740833393410398,13899,1544,0.6037497938610022,0.9695842591467246,0.740833393410398,0.0,0.0,0.0
ERKIC50,0.1,6,mfmr_base,0.653861496565485,0.7695815602819782,0.5776746539840713,13899,1544,0.653861496565485,0.7695815602819782,0.5776746539840713,0.0,0.0,0.0
ERKIC50,0.1,7,original_mclrp,0.6152476656735134,0.9511997826418724,0.7452926144325386,13899,1544,0.6152476656735134,0.9511997826418724,0.7452926144325386,0.0,0.0,0.0
ERKIC50,0.1,7,mfmr_base,0.6620632707415746,0.7478202019261391,0.5719104067790319,13899,1544,0.6620632707415746,0.7478202019261391,0.5719104067790319,0.0,0.0,0.0
ERKIC50,0.1,8,original_mclrp,0.6181409554484897,0.961071294624812,0.7635103721627545,13899,1544,0.6181409554484897,0.961071294624812,0.7635103721627545,0.0,0.0,0.0
ERKIC50,0.1,8,mfmr_base,0.6546468783785707,0.7621336841973845,0.5816199910774051,13899,1544,0.6546468783785707,0.7621336841973845,0.5816199910774051,0.0,0.0,0.0
ERKIC50,0.1,9,original_mclrp,0.6031247581886475,0.9449704292173766,0.7288110243053948,13899,1544,0.6031247581886475,0.9449704292173766,0.7288110243053948,0.0,0.0,0.0
ERKIC50,0.1,9,mfmr_base,0.6283984908019122,0.776338057206962,0.5734194353548342,13899,1544,0.6283984908019122,0.776338057206962,0.5734194353548342,0.0,0.0,0.0
ERKIC50,0.15,0,original_mclrp,0.5761928648499546,0.9657749420252713,0.7490193411118978,13127,2316,0.5976608345565002,1.0001512869423557,0.7602887036594184,-0.02146796970654563,-0.03437634491708441,-0.011269362547520534
ERKIC50,0.15,0,mfmr_base,0.6139776898551798,0.8007415694363879,0.5992909492646463,13127,2316,0.6392029293227952,0.8046002358354674,0.597639666247765,-0.025225239467615457,-0.0038586663990795023,0.001651283016881333
ERKIC50,0.15,1,original_mclrp,0.6201783588614262,0.952263755816922,0.7458209749666681,13127,2316,0.6211232266766615,0.9574995735654084,0.7428847966592879,-0.0009448678152352841,-0.00523581774848636,0.002936178307380244
ERKIC50,0.15,1,mfmr_base,0.6408530724177565,0.7679951914309471,0.5850724042251706,13127,2316,0.6442702207770401,0.7702126736081089,0.5845383329509071,-0.0034171483592836394,-0.002217482177161778,0.0005340712742635256
ERKIC50,0.15,2,original_mclrp,0.5966219145844144,0.9864385028293312,0.7568996576290402,13127,2316,0.5736256070250695,0.9872696356436,0.7518446583194406,0.022996307559344897,-0.0008311328142688312,0.005054999309599628
ERKIC50,0.15,2,mfmr_base,0.6457354385084462,0.785373154418203,0.589187415543638,13127,2316,0.6300462318962924,0.8009829635653747,0.5928253699412804,0.015689206612153783,-0.015609809147171694,-0.0036379543976424733
ERKIC50,0.15,3,original_mclrp,0.6037199145143318,0.9514341705304216,0.7468992290733555,13127,2316,0.6212196237911234,0.9475522107670892,0.7491811678093491,-0.017499709276791564,0.0038819597633323877,-0.0022819387359935828
ERKIC50,0.15,3,mfmr_base,0.6453047216596788,0.7608084699898489,0.5833816528102159,13127,2316,0.6535486803013778,0.7551750197535912,0.5802115983038072,-0.008243958641699023,0.005633450236257609,0.003170054506408726
ERKIC50,0.15,4,original_mclrp,0.5867653061077999,0.9430295318080884,0.7391655986955649,13127,2316,0.5940480705229649,0.931604207470135,0.7323498981635453,-0.007282764415165066,0.011425324337953402,0.00681570053201952
ERKIC50,0.15,4,mfmr_base,0.6397110155118041,0.7604060278648601,0.5720531472775473,13127,2316,0.6495814463443301,0.743770963713921,0.5619277161085894,-0.009870430832526034,0.016635064150939072,0.010125431168957921
ERKIC50,0.15,5,original_mclrp,0.6125857371943122,0.9377789179145176,0.7402173641288714,13127,2316,0.6222334353375265,0.922581294316478,0.7358034705469911,-0.009647698143214312,0.015197623598039667,0.004413893581880268
ERKIC50,0.15,5,mfmr_base,0.6518858779082237,0.7495884489480531,0.5709367557911328,13127,2316,0.642256443638661,0.7492057407053518,0.5689860662299756,0.009629434269562753,0.00038270824270125736,0.0019506895611571817
ERKIC50,0.15,6,original_mclrp,0.5952900151574262,0.966478611526458,0.7443914617984603,13127,2316,0.6037497938610022,0.9695842591467246,0.740833393410398,-0.00845977870357606,-0.0031056476202666605,0.0035580683880622743
ERKIC50,0.15,6,mfmr_base,0.6396729088363026,0.7785311469742148,0.5889166783468455,13127,2316,0.653861496565485,0.7695815602819782,0.5776746539840713,-0.014188587729182411,0.008949586692236555,0.011242024362774217
ERKIC50,0.15,7,original_mclrp,0.6020629171657147,0.9584412304975451,0.7482000047854126,13127,2316,0.6152476656735134,0.9511997826418724,0.7452926144325386,-0.013184748507798716,0.007241447855672711,0.0029073903528740175
ERKIC50,0.15,7,mfmr_base,0.6416463569734511,0.7685572027422121,0.5730011093050262,13127,2316,0.6620632707415746,0.7478202019261391,0.5719104067790319,-0.02041691376812349,0.020737000816072992,0.0010907025259943026
ERKIC50,0.15,8,original_mclrp,0.5987634519347302,0.9489842383244982,0.7477475486256503,13127,2316,0.6181409554484897,0.961071294624812,0.7635103721627545,-0.019377503513759442,-0.012087056300313814,-0.01576282353710423
ERKIC50,0.15,8,mfmr_base,0.6336492709795536,0.7700070682635188,0.5860136058839753,13127,2316,0.6546468783785707,0.7621336841973845,0.5816199910774051,-0.020997607399017126,0.007873384066134359,0.00439361480657019
ERKIC50,0.15,9,original_mclrp,0.5769729895509484,0.9584926937225896,0.7328978420362464,13127,2316,0.6031247581886475,0.9449704292173766,0.7288110243053948,-0.02615176863769908,0.013522264505212989,0.004086817730851622
ERKIC50,0.15,9,mfmr_base,0.6120141470525228,0.7970327506020446,0.5889048440289546,13127,2316,0.6283984908019122,0.776338057206962,0.5734194353548342,-0.016384343749389463,0.020694693395082564,0.015485408674120404
ERKIC50,0.2,0,original_mclrp,0.5685837154771795,0.9577371012984708,0.7452776391081745,12354,3089,0.5976608345565002,1.0001512869423557,0.7602887036594184,-0.029077119079320757,-0.04241418564388488,-0.015011064551243902
ERKIC50,0.2,0,mfmr_base,0.6028820495893811,0.8046243682665997,0.6071036998846299,12354,3089,0.6392029293227952,0.8046002358354674,0.597639666247765,-0.036320879733414135,2.4132431132306564e-05,0.009464033636864877
ERKIC50,0.2,1,original_mclrp,0.5922259557037064,0.9539087778389342,0.7491655223532552,12354,3089,0.6211232266766615,0.9574995735654084,0.7428847966592879,-0.028897270972955136,-0.0035907957264741386,0.006280725693967315
ERKIC50,0.2,1,mfmr_base,0.623188859905058,0.7838238942147105,0.597138028779793,12354,3089,0.6442702207770401,0.7702126736081089,0.5845383329509071,-0.02108136087198209,0.013611220606601693,0.012599695828885982
ERKIC50,0.2,2,original_mclrp,0.5998858908975974,0.9681829361794452,0.7521487525308245,12354,3089,0.5736256070250695,0.9872696356436,0.7518446583194406,0.02626028387252788,-0.019086699464154866,0.00030409421138388737
ERKIC50,0.2,2,mfmr_base,0.6345083133502063,0.7809493921816671,0.593452331519038,12354,3089,0.6300462318962924,0.8009829635653747,0.5928253699412804,0.004462081453913913,-0.020033571383707538,0.0006269615777575455
ERKIC50,0.2,3,original_mclrp,0.5925505729764587,0.957642843416264,0.7452840263874961,12354,3089,0.6212196237911234,0.9475522107670892,0.7491811678093491,-0.028669050814664643,0.010090632649174869,-0.0038971414218529343
ERKIC50,0.2,3,mfmr_base,0.6403212432478121,0.7686961813494413,0.5886290679581679,12354,3089,0.6535486803013778,0.7551750197535912,0.5802115983038072,-0.01322743705356566,0.01352116159585004,0.008417469654360743
ERKIC50,0.2,4,original_mclrp,0.5758054185896828,0.9509685869441408,0.7481710249356313,12354,3089,0.5940480705229649,0.931604207470135,0.7323498981635453,-0.018242651933282117,0.01936437947400582,0.015821126772085914
ERKIC50,0.2,4,mfmr_base,0.6277002207183296,0.7750356247978695,0.5869133283298256,12354,3089,0.6495814463443301,0.743770963713921,0.5619277161085894,-0.021881225626000478,0.03126466108394843,0.024985612221236186
ERKIC50,0.2,5,original_mclrp,0.5991839829061059,0.9537184210070772,0.7523774479018026,12354,3089,0.6222334353375265,0.922581294316478,0.7358034705469911,-0.023049452431420647,0.031137126690599204,0.016573977354811475
ERKIC50,0.2,5,mfmr_base,0.6481105736091018,0.761868754240893,0.582126781284039,12354,3089,0.642256443638661,0.7492057407053518,0.5689860662299756,0.00585412997044088,0.012663013535541112,0.013140715054063445
ERKIC50,0.2,6,original_mclrp,0.5730162297463507,0.9819983602098163,0.7534884953830802,12354,3089,0.6037497938610022,0.9695842591467246,0.740833393410398,-0.030733564114651557,0.01241410106309171,0.012655101972682159
ERKIC50,0.2,6,mfmr_base,0.6232143987358856,0.8016671402885588,0.6007692122309749,12354,3089,0.653861496565485,0.7695815602819782,0.5776746539840713,-0.0306470978295994,0.03208558000658057,0.02309455824690365
ERKIC50,0.2,7,original_mclrp,0.586383296092559,0.9679673440919544,0.7532322537776664,12354,3089,0.6152476656735134,0.9511997826418724,0.7452926144325386,-0.028864369580954397,0.016767561450081958,0.007939639345127869
ERKIC50,0.2,7,mfmr_base,0.6225016322063591,0.7915593706087829,0.5961413385854214,12354,3089,0.6620632707415746,0.7478202019261391,0.5719104067790319,-0.03956163853521544,0.043739168682643825,0.024230931806389466
ERKIC50,0.2,8,original_mclrp,0.5902998949941045,0.9551855056959072,0.752875790095586,12354,3089,0.6181409554484897,0.961071294624812,0.7635103721627545,-0.02784106045438517,-0.005885788928904789,-0.010634582067168497
ERKIC50,0.2,8,mfmr_base,0.6311143003715,0.7766764317090878,0.5939845466993007,12354,3089,0.6546468783785707,0.7621336841973845,0.5816199910774051,-0.02353257800707076,0.014542747511703369,0.012364555621895534
ERKIC50,0.2,9,original_mclrp,0.5725580963490676,0.971938436820376,0.7452405362577808,12354,3089,0.6031247581886475,0.9449704292173766,0.7288110243053948,-0.0305666618395799,0.026968007602999333,0.016429511952385956
ERKIC50,0.2,9,mfmr_base,0.5971620885506999,0.819333050314532,0.6094274227829826,12354,3089,0.6283984908019122,0.776338057206962,0.5734194353548342,-0.03123640225121238,0.042994993107569934,0.03600798742814837
ERKIC50,0.25,0,original_mclrp,0.5508528606610557,0.965954901621809,0.7484969940710342,11582,3861,0.5976608345565002,1.0001512869423557,0.7602887036594184,-0.046807973895444555,-0.034196385320546696,-0.011791709588384158
ERKIC50,0.25,0,mfmr_base,0.5850176212483329,0.8231939806585633,0.6171181888198991,11582,3861,0.6392029293227952,0.8046002358354674,0.597639666247765,-0.05418530807446231,0.018593744823095948,0.019478522572134116
ERKIC50,0.25,1,original_mclrp,0.5586506731582008,0.957021592102348,0.7506713491952857,11582,3861,0.6211232266766615,0.9574995735654084,0.7428847966592879,-0.062472553518460705,-0.0004779814630603285,0.007786552535997804
ERKIC50,0.25,1,mfmr_base,0.5987166603236695,0.8046362060620965,0.6159450542487053,11582,3861,0.6442702207770401,0.7702126736081089,0.5845383329509071,-0.045553560453370556,0.03442353245398766,0.0314067212977982
ERKIC50,0.25,2,original_mclrp,0.5738665349641768,0.9668966749109662,0.7519340089186994,11582,3861,0.5736256070250695,0.9872696356436,0.7518446583194406,0.00024092793910734933,-0.020372960732633838,8.93505992588528e-05
ERKIC50,0.25,2,mfmr_base,0.6112498793528176,0.7996329157094755,0.6108810790333413,11582,3861,0.6300462318962924,0.8009829635653747,0.5928253699412804,-0.01879635254347478,-0.0013500478558992057,0.01805570909206089
